,date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
0,2022-11-12,600,7,44,1,1,313,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,79,10,6,1030,30,7,7,44,2,36,7,44,8,13,7,44,3
0,2022-11-12,700,7,45,1,2,298,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,74,10,6,1030,30,5,7,45,2,35,7,45,8,13,7,45,3
0,2022-11-12,800,8,46,1,2,284,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,69,10,6,1030,30,3,8,46,2,36,8,46,9,14,8,46,3
0,2022-11-12,900,8,46,1,2,269,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,65,10,6,1030,30,2,8,46,2,36,8,46,9,15,8,46,3
0,2022-11-12,1000,10,50,2,4,247,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,57,10,6,1029,30,2,10,50,4,39,11,51,9,15,11,51,4
0,2022-11-12,1100,13,55,3,5,226,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,49,10,6,1029,30,2,13,55,3,37,13,55,11,17,13,55,4
0,2022-11-12,1200,14,57,4,7,204,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,42,10,6,1028,30,2,14,57,2,36,14,57,11,18,14,57,4
0,2022-11-12,1300,14,57,4,7,200,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1028,30,3,14,57,1,34,14,57,11,18,14,57,4
0,2022-11-12,1400,15,59,4,7,196,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1027,30,5,15,59,2,35,15,59,11,18,15,59,4
0,2022-11-12,1500,16,60,4,6,193,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,40,10,6,1026,30,6,16,60,2,36,16,60,10,16,16,60,5
0,2022-11-12,1600,14,57,3,5,205,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,50,10,6,1027,30,7,14,57,3,37,14,57,9,14,14,57,4
0,2022-11-12,1700,12,53,3,4,217,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,60,10,6,1027,30,7,12,53,4,39,12,53,7,12,12,53,4
0,2022-11-12,1800,11,53,2,3,230,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,70,10,6,1027,30,8,11,53,4,39,12,53,7,11,12,53,1
0,2022-11-12,1900,11,51,2,3,262,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,70,10,6,1027,30,8,11,51,4,39,11,53,7,11,11,53,1
0,2022-11-12,2000,10,51,2,3,293,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,70,10,6,1027,30,7,10,51,4,39,10,51,7,11,10,51,1
0,2022-11-12,2100,10,50,2,3,325,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,70,10,6,1027,30,7,10,50,4,38,10,50,6,10,10,50,1
0,2022-11-12,2200,8,47,2,3,317,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,68,10,6,1027,30,6,8,47,3,37,8,47,6,10,8,47,1
0,2022-11-12,2300,8,46,2,3,309,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,66,10,6,1026,30,6,8,46,2,36,8,46,6,10,8,46,1
0,2022-11-13,0,8,46,2,3,301,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,64,10,6,1026,30,6,8,46,1,34,8,46,7,11,8,46,1
0,2022-11-13,100,8,47,2,3,301,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,64,10,6,1025,30,4,8,47,1,34,9,47,7,11,9,47,1
0,2022-11-13,200,8,47,2,3,302,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,64,10,6,1025,30,3,8,47,1,33,8,47,7,11,8,47,1
0,2022-11-13,300,8,46,2,3,302,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,63,10,6,1024,30,2,8,46,0,32,8,46,7,11,8,46,1
0,2022-11-13,400,7,45,2,3,305,NW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,63,10,6,1024,30,33,7,45,-1,31,8,46,7,11,8,46,1
0,2022-11-13,500,7,45,2,3,309,NW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,62,10,6,1023,30,64,7,45,-1,30,8,46,7,11,8,46,1
0,2022-11-13,600,7,45,2,3,312,NW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,61,10,6,1023,30,95,7,45,-2,29,7,45,6,10,7,45,2
0,2022-11-13,700,7,45,2,3,296,WNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,60,10,6,1023,30,64,7,45,-2,29,7,45,6,10,7,45,2
0,2022-11-13,800,7,45,2,3,280,W,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,58,10,6,1023,30,34,7,45,-2,29,7,45,6,10,7,45,3
0,2022-11-13,900,8,46,2,3,263,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,57,10,6,1023,30,3,8,46,-1,30,8,46,6,10,8,46,3
0,2022-11-13,1000,10,49,3,4,247,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,51,10,6,1022,30,4,10,49,2,35,9,49,4,7,9,49,3
0,2022-11-13,1100,12,53,4,6,230,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,46,10,6,1021,30,4,12,53,0,32,12,53,5,8,12,53,4
0,2022-11-13,1200,13,55,5,8,213,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1021,30,5,13,55,0,33,13,55,8,14,13,55,4
0,2022-11-13,1300,13,56,5,8,209,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1020,30,7,13,56,1,34,13,56,9,15,13,56,4
0,2022-11-13,1400,14,57,5,9,205,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1019,30,9,14,57,2,35,14,56,9,15,14,56,4
0,2022-11-13,1500,14,57,6,9,202,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1019,30,12,14,57,1,33,13,56,10,16,13,56,4
0,2022-11-13,1600,12,53,5,8,201,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,53,10,6,1019,30,11,12,53,2,36,11,52,9,15,11,52,4
0,2022-11-13,1700,11,52,4,7,200,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,64,10,6,1020,30,11,11,52,4,40,11,51,8,12,11,51,4
0,2022-11-13,1800,10,49,4,6,200,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,75,10,6,1020,30,11,10,49,5,41,9,48,9,14,9,48,1
0,2022-11-13,1900,9,49,4,6,209,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,79,10,6,1020,30,16,9,49,5,40,9,47,9,14,9,47,1
0,2022-11-13,2000,8,47,3,5,217,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,84,10,6,1021,30,20,8,47,5,42,8,46,9,15,8,46,1
0,2022-11-13,2100,7,45,3,5,226,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,88,10,6,1021,30,25,7,45,6,42,7,44,11,17,7,44,1
0,2022-11-13,2200,6,43,3,5,235,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,89,10,6,1021,30,19,6,43,4,40,5,42,11,18,5,42,1
0,2022-11-13,2300,6,42,3,5,243,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,89,10,6,1021,30,14,6,42,4,39,5,41,12,19,5,41,1
0,2022-11-14,0,6,44,3,4,251,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,90,10,6,1021,30,8,6,44,4,40,6,43,12,19,6,43,1
0,2022-11-14,100,6,42,3,4,261,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,89,10,6,1020,30,8,6,42,3,38,5,41,12,19,5,41,1
0,2022-11-14,200,5,41,3,5,270,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,88,10,6,1020,30,8,5,41,2,36,4,39,12,20,4,39,1
0,2022-11-14,300,4,40,3,5,280,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,87,10,6,1020,30,7,4,40,1,34,3,38,12,20,3,38,1
0,2022-11-14,400,4,39,3,4,292,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,87,10,6,1020,30,14,4,39,1,33,3,38,12,19,3,38,1
0,2022-11-14,500,4,39,3,4,304,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,86,10,6,1020,30,22,4,39,0,32,3,37,11,18,3,37,1
0,2022-11-14,600,3,38,2,4,316,NW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,86,10,6,1020,30,29,3,38,-0,32,3,37,11,18,3,37,2
0,2022-11-14,700,4,39,2,4,322,NW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,80,10,6,1020,30,30,4,39,0,32,3,38,11,18,3,38,2
0,2022-11-14,800,4,39,2,3,329,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,74,10,6,1020,30,31,4,39,0,32,4,39,10,17,4,39,2
0,2022-11-14,900,5,41,2,3,335,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,69,10,6,1021,30,32,5,41,1,33,5,41,10,16,5,41,3
0,2022-11-14,1000,7,44,2,4,276,W,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,61,10,6,1020,30,27,7,44,1,34,6,43,9,15,6,43,3
0,2022-11-14,1100,9,47,3,4,217,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,54,10,6,1020,30,23,9,47,1,33,8,47,8,13,8,47,3
0,2022-11-14,1200,10,50,3,5,158,SSE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,46,10,6,1019,30,18,10,50,0,33,10,49,8,14,10,49,3
0,2022-11-14,1300,11,51,4,6,170,S,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,48,10,6,1019,30,28,11,51,1,35,10,51,9,15,10,51,4
0,2022-11-14,1400,11,51,4,7,181,S,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,50,10,6,1019,30,78,11,51,1,33,10,50,10,17,10,50,3
0,2022-11-14,1500,12,54,5,8,192,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,52,10,6,1019,30,70,12,54,3,37,12,53,10,17,12,53,3
0,2022-11-14,1600,10,51,4,7,190,S,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,63,10,6,1019,30,73,10,51,3,38,10,50,10,16,10,50,3
0,2022-11-14,1700,9,47,4,6,188,S,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,75,10,6,1019,30,70,9,47,4,39,8,46,8,13,8,46,2
0,2022-11-14,1800,8,46,3,5,187,S,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.1,0.0,87,10,6,1020,30,78,8,46,6,43,7,45,4,7,7,45,1
0,2022-11-14,1900,7,45,3,5,193,SSW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,90,7,4,1020,30,29,7,45,6,42,7,44,5,7,7,44,1
0,2022-11-14,2000,7,45,3,5,199,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.1,0.0,92,5,2,1021,30,76,7,45,6,42,7,44,5,7,7,44,1
0,2022-11-14,2100,7,44,3,5,205,SSW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,95,2,1,1021,30,40,7,44,6,42,6,43,8,13,6,43,1
0,2022-11-14,2200,6,43,3,6,208,SSW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,95,2,1,1020,30,41,6,43,5,42,5,42,9,15,5,42,1
0,2022-11-14,2300,6,43,4,6,210,SSW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,2,1,1019,30,41,6,43,5,41,5,41,10,17,5,41,1
0,2022-11-15,0,6,43,4,6,212,SSW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,2,1,1017,30,42,6,43,5,41,5,41,11,17,5,41,1
0,2022-11-15,100,6,42,4,7,219,SW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,2,1,1017,30,44,6,42,5,40,4,40,11,18,4,40,1
0,2022-11-15,200,5,41,4,7,226,SW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,94,2,1,1017,30,45,5,41,4,40,4,38,12,19,4,38,1
0,2022-11-15,300,5,41,5,8,234,SW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,95,2,1,1016,30,47,5,41,4,40,3,38,13,22,3,38,1
0,2022-11-15,400,4,40,5,7,235,SW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,95,2,1,1016,30,57,4,40,4,39,3,37,15,23,3,37,1
0,2022-11-15,500,4,39,5,7,237,WSW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,96,2,1,1015,30,67,4,39,3,38,2,35,16,25,2,35,1
0,2022-11-15,600,3,38,4,7,239,WSW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,97,2,1,1015,30,77,3,38,3,37,1,34,16,26,1,34,1
0,2022-11-15,700,3,38,5,7,235,SW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,95,5,2,1015,30,73,3,38,3,37,1,34,16,26,1,34,1
0,2022-11-15,800,3,38,5,8,230,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,94,7,4,1014,30,70,3,38,2,36,1,34,18,29,1,34,1
0,2022-11-15,900,4,39,5,8,226,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.2,0.0,92,10,6,1014,30,66,4,39,3,37,2,36,19,30,2,36,1
0,2022-11-15,1000,6,43,6,9,225,SW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.2,0.0,88,10,6,1013,30,77,6,43,4,39,4,39,19,30,4,39,2
0,2022-11-15,1100,7,45,6,10,225,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,83,10,6,1013,30,89,7,45,4,39,5,41,19,30,5,41,2
0,2022-11-15,1200,8,47,7,12,225,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,78,10,6,1012,30,100,8,47,4,38,6,43,18,30,6,43,2
0,2022-11-15,1300,9,48,7,11,226,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,82,10,6,1011,30,98,9,48,4,40,7,45,16,26,7,45,2
0,2022-11-15,1400,10,50,6,10,226,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,86,10,6,1011,30,95,10,50,5,41,8,47,14,22,8,47,2
0,2022-11-15,1500,10,51,5,9,227,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,90,10,6,1010,30,93,10,51,6,43,9,49,11,18,9,49,3
0,2022-11-15,1600,10,50,3,4,223,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,92,7,4,1010,30,95,10,50,6,43,10,50,10,16,10,50,2
0,2022-11-15,1700,9,48,5,8,219,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,94,5,2,1010,30,98,9,48,6,43,8,46,9,14,8,46,2
0,2022-11-15,1800,8,47,4,7,215,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,96,2,1,1010,30,100,8,47,6,43,7,45,8,13,7,45,1
0,2022-11-15,1900,7,45,4,6,215,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,97,1,0,1010,30,100,7,45,6,44,6,43,8,13,6,43,1
0,2022-11-15,2000,7,45,3,5,215,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,97,1,0,1010,30,100,7,45,7,44,6,44,10,17,6,44,1
0,2022-11-15,2100,7,45,3,4,214,SW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,98,0,0,1010,30,100,7,45,7,45,7,45,11,17,7,45,1
0,2022-11-15,2200,6,44,3,5,148,SSE,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,96,3,2,1010,30,78,6,44,6,43,6,43,11,18,6,43,1
0,2022-11-15,2300,6,42,3,5,82,E,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.2,0.0,94,7,4,1010,30,56,6,42,5,41,5,41,10,17,5,41,1
0,2022-11-16,0,6,43,3,5,15,NNE,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.2,0.0,93,10,6,1010,30,74,6,43,5,41,5,41,10,16,5,41,1
0,2022-11-16,100,6,43,2,4,114,ESE,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.2,0.0,91,10,6,1010,30,56,6,43,5,41,6,42,9,14,6,42,1
0,2022-11-16,200,6,43,2,3,213,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'},{'value': 'Patchy rain possible'},0.1,0.0,89,10,6,1010,30,78,6,43,4,40,6,43,7,11,6,43,1
0,2022-11-16,300,5,41,1,2,311,NW,122,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Overcast'},0.0,0.0,88,10,6,1010,30,100,5,41,3,37,5,41,5,8,5,41,1
0,2022-11-16,400,5,40,1,2,280,W,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,88,10,6,1010,30,85,5,40,3,37,5,40,4,7,5,40,1
0,2022-11-16,500,5,40,1,2,249,WSW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,89,10,6,1010,30,69,5,40,3,37,5,40,5,8,5,40,1
0,2022-11-16,600,5,40,2,3,218,SW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,90,10,6,1010,30,54,5,40,3,37,5,40,5,7,5,40,2
0,2022-11-16,700,5,40,2,3,206,SSW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,91,10,6,1010,30,60,5,40,3,38,4,40,5,8,4,40,2
0,2022-11-16,800,5,40,3,4,194,SSW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,92,10,6,1010,30,66,5,40,3,38,4,39,3,5,4,39,1
0,2022-11-16,900,5,40,3,5,182,S,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,93,10,6,1010,30,72,5,40,4,38,4,38,7,12,4,38,1
